"ID";"od";"dd";"size";"price";"a6";"a7";"a8";"a9";"tax"
272302;"2012-11-03";"2012-11-23";"l";59.9;4;"1956-08-26";8;0;11.38
276938;"2012-11-09";"2012-11-12";"L";39.9;4;"1975-07-13";13;0;7.58
10029;"2012-04-08";"2012-04-13";"xxl";49.9;3;"?";4;0;9.48
70834;"2012-05-27";"2012-05-29";"xl";29.9;4;"1978-06-25";8;1;5.68
282834;"2012-11-18";"2012-11-21";"M";59.9;4;"1977-01-29";2;1;11.38
371493;"2013-01-30";"2013-01-31";"M";24.9;4;"1972-03-30";10;0;4.73
332672;"2013-01-11";"2013-01-16";"L";26.9;4;"1967-10-18";7;1;5.11
376673;"2013-02-03";"2013-02-06";"L";139.9;4;"1966-12-27";7;1;26.58
67531;"2012-05-24";"2012-05-28";"l";69.9;4;"1956-04-02";10;0;13.28
298819;"2012-12-11";"2012-12-12";"m";49.9;4;"1953-06-19";1;1;9.48
351214;"2013-01-18";"2013-02-20";"XL";99.9;4;"1963-09-23";3;0;18.98
209362;"2012-09-15";"2012-09-18";"m";29.9;4;"1967-07-07";14;0;5.68
474195;"2013-03-27";"2013-04-26";"L";59.9;4;"1962-06-28";8;0;11.38
41791;"2012-05-03";"2012-05-04";"xl";39.9;4;"1963-08-18";10;0;7.58
278993;"2012-11-12";"?";"XXL";129.9;4;"1953-02-22";10;0;24.68
187117;"2012-08-30";"2012-09-03";"l";59.9;4;"1970-06-14";8;1;11.38
192179;"2012-09-04";"2012-09-06";"xxl";199.9;4;"1967-01-29";9;1;37.98
159186;"2012-08-08";"2012-08-11";"xl";129.9;4;"1969-12-04";2;1;24.68
476695;"2013-03-29";"2013-04-01";"S";21.9;4;"1970-01-28";2;0;4.16
368042;"2013-01-27";"2013-02-04";"L";29.9;4;"?";10;1;5.68
382659;"2013-02-08";"2013-02-11";"S";89.9;4;"1975-12-29";3;0;17.08
436078;"2013-03-09";"2013-03-27";"M";49.9;4;"1954-04-30";8;1;9.48
334915;"2013-01-12";"2013-01-15";"XXL";64.9;4;"?";1;1;12.33
344848;"2013-01-15";"2013-01-17";"L";79.9;4;"1964-10-01";13;0;15.18
454212;"2013-03-17";"2013-03-19";"XL";27.9;4;"1965-06-03";8;0;5.3
61654;"2012-05-20";"2012-05-22";"m";69.9;4;"1956-10-31";1;0;13.28
456212;"2013-03-18";"2013-03-19";"L";79.9;4;"1958-05-19";8;0;15.18
457064;"2013-03-18";"2013-06-03";"XL";59.9;4;"1972-09-13";2;0;11.38
42758;"2012-05-04";"2012-05-07";"l";69.9;4;"1959-08-02";8;1;13.28
410606;"2013-02-28";"2013-03-05";"XXL";29.9;4;"1972-01-10";10;1;5.68
372662;"2013-01-31";"2013-02-05";"XXL";59.9;4;"1972-04-11";8;0;11.38
299875;"2012-12-12";"2012-12-14";"M";39.9;4;"1957-03-20";13;0;7.58
148737;"2012-08-02";"2012-08-03";"l";119.9;4;"1959-08-26";2;0;22.78
6789;"2012-04-06";"2012-04-09";"xl";99.9;4;"1963-10-05";1;0;18.98
158108;"2012-08-07";"2012-08-22";"l";79.9;4;"?";10;1;15.18
78938;"2012-06-03";"2012-06-05";"m";69.9;4;"1966-07-10";15;0;13.28
101717;"2012-06-23";"2012-06-27";"l";34.9;4;"1954-04-05";10;0;6.63
237222;"2012-10-03";"?";"xl";99.9;4;"1953-12-11";1;0;18.98
4093;"2012-04-05";"2012-04-06";"xxl";19.9;4;"1975-02-21";11;1;3.78
381285;"2013-02-07";"2013-03-25";"XXL";26.9;4;"?";10;0;5.11
387652;"2013-02-13";"2013-02-14";"M";16.9;4;"1957-03-12";2;0;3.21
56930;"2012-05-17";"2012-05-21";"l";79.9;4;"1959-08-19";14;0;15.18
89154;"2012-06-12";"2012-06-14";"m";119.9;4;"1957-10-04";8;1;22.78
477915;"2013-03-29";"2013-04-01";"XXL";21.9;4;"1966-01-30";10;0;4.16
435445;"2013-03-08";"2013-03-11";"XXL";89.9;4;"1958-12-30";8;0;17.08
2739;"2012-04-03";"2012-04-05";"l";39.9;4;"1965-07-17";10;1;7.58
358277;"2013-01-21";"2013-03-13";"M";89.9;4;"?";15;1;17.08
202298;"2012-09-12";"2012-09-17";"xxl";39.9;4;"?";10;1;7.58
10994;"2012-04-10";"2012-05-21";"xl";69.9;4;"1945-05-04";1;0;13.28
197409;"2012-09-08";"2012-09-12";"s";39.9;4;"?";11;1;7.58
82085;"2012-06-05";"2012-06-07";"xxl";69.9;4;"1968-01-26";2;1;13.28
122683;"2012-07-01";"2012-07-03";"xl";21.9;4;"1963-04-05";8;1;4.16
439893;"2013-03-10";"2013-03-12";"XL";24.9;4;"1968-02-16";3;1;4.73
184847;"2012-08-28";"2012-09-05";"m";39.9;4;"1959-11-30";8;1;7.58
145731;"2012-07-29";"2012-07-31";"m";9.9;4;"?";10;0;1.88
378881;"2013-02-05";"2013-02-07";"L";79.9;3;"1957-04-06";8;0;15.18
7065;"2012-04-07";"2012-04-10";"m";21.9;4;"1966-10-17";10;0;4.16
87912;"2012-06-11";"?";"xl";59.9;4;"1966-03-23";8;0;11.38
477878;"2013-03-29";"2013-06-04";"M";24.9;4;"?";1;0;4.73
9000;"2012-04-09";"2012-04-10";"l";19.9;4;"1958-01-26";10;1;3.78
355762;"2013-01-20";"2013-01-22";"M";69.9;4;"1971-11-24";10;1;13.28
272587;"2012-11-03";"2012-11-06";"XL";39.9;4;"1971-06-21";10;1;7.58
194060;"2012-09-05";"2012-09-06";"xl";49.9;4;"1967-12-13";10;0;9.48
251709;"2012-10-16";"2012-10-19";"l";59.9;4;"1947-10-01";9;1;11.38
473654;"2013-03-27";"?";"L";79.9;4;"?";2;0;15.18
249303;"2012-10-14";"2012-10-26";"xxl";39.9;4;"?";8;0;7.58
467665;"2013-03-24";"2013-03-28";"XL";79.9;4;"1968-04-03";10;1;15.18
368612;"2013-01-28";"2013-01-30";"XXL";109.9;4;"1962-02-19";10;0;20.88
341923;"2013-01-14";"?";"XL";59.9;4;"1975-02-12";7;0;11.38
249279;"2012-10-14";"2012-10-17";"xl";26.9;4;"1964-08-10";1;1;5.11
26464;"2012-04-20";"2012-04-25";"xl";32.95;4;"1975-07-14";8;0;6.26
383158;"2013-02-09";"2013-02-12";"XXL";7.9;4;"1964-08-03";1;1;1.5
169675;"2012-08-15";"2012-08-16";"m";59.9;4;"1965-11-07";1;0;11.38
10650;"2012-04-08";"?";"xxl";16.9;4;"1952-04-04";7;0;3.21
317037;"2013-01-02";"2013-01-14";"XXL";89.9;4;"1964-09-24";13;1;17.08
61653;"2012-05-20";"2012-05-22";"m";21.9;4;"1956-10-31";1;0;4.16
83141;"2012-06-06";"2012-06-12";"s";24.9;4;"1943-07-04";10;1;4.73
322624;"2013-01-08";"2013-01-09";"XL";29.9;4;"1950-10-20";9;0;5.68
78419;"2012-06-02";"?";"xl";24.9;4;"1947-03-23";10;0;4.73
177884;"2012-08-22";"2012-08-23";"l";59.9;4;"1965-01-09";2;1;11.38
102796;"2012-06-25";"2012-06-26";"xxl";7.9;4;"1962-01-27";12;0;1.5
403532;"2013-02-24";"2013-03-18";"XL";59.9;4;"1960-10-04";3;0;11.38
1856;"2012-04-02";"2012-04-05";"m";21.9;4;"1972-01-18";1;1;4.16
73736;"2012-05-29";"2012-06-01";"m";29.9;4;"1962-09-03";2;0;5.68
450146;"2013-03-15";"2013-03-18";"XL";21.9;4;"1968-01-28";1;0;4.16
376419;"2013-02-03";"2013-02-07";"XL";49.9;4;"1966-03-21";1;1;9.48
400683;"2013-02-23";"2013-04-18";"XL";59.9;4;"1963-11-19";2;0;11.38
121577;"2012-07-01";"2012-07-03";"m";39.9;4;"1958-02-23";8;0;7.58
56302;"2012-05-16";"2012-05-18";"xxl";29.9;4;"1973-06-29";8;1;5.68
63080;"2012-05-21";"?";"xl";21.9;4;"1977-08-12";7;0;4.16
208915;"2012-09-15";"2012-11-05";"xxl";59.9;4;"1959-12-27";8;0;11.38
179722;"2012-08-24";"2012-08-27";"m";299.95;4;"?";11;1;56.99
68387;"2012-05-25";"?";"xxl";49.9;4;"1961-12-08";7;0;9.48
262893;"2012-10-24";"2012-12-12";"xxl";24.9;4;"1967-11-26";10;0;4.73
367691;"2013-01-27";"2013-01-30";"XXL";39.9;4;"?";8;0;7.58
52982;"2012-05-14";"2012-05-16";"l";59.9;4;"1969-10-06";10;1;11.38
181885;"2012-08-26";"2012-08-29";"m";39.9;4;"1977-04-28";10;1;7.58
103563;"2012-06-26";"2012-06-27";"xl";74.9;4;"1964-08-26";8;1;14.23
432721;"2013-03-07";"2013-03-11";"L";29.9;4;"?";1;0;5.68
51286;"2012-05-13";"2012-05-15";"xxl";29.9;4;"1969-10-29";1;1;5.68
408518;"2013-02-27";"2013-03-04";"XL";44.9;4;"1965-06-22";1;1;8.53
411112;"2013-02-28";"1990-12-31";"XXL";89.9;4;"1949-11-19";3;0;17.08
13013;"2012-04-10";"2012-04-13";"xl";29.9;4;"1949-11-19";10;0;5.68
376360;"2013-02-03";"2013-05-06";"XXL";59.9;4;"1956-06-15";10;0;11.38
133420;"2012-07-12";"2012-07-16";"xxl";19.9;4;"1960-09-22";10;0;3.78
70887;"2012-05-27";"2012-05-29";"m";79.9;4;"1952-03-21";3;0;15.18
47701;"2012-05-09";"2012-07-19";"l";69.9;4;"1964-05-08";1;1;13.28
352922;"2013-01-18";"2013-05-06";"M";59.9;4;"?";4;0;11.38
228401;"2012-09-25";"2012-09-26";"xl";39.9;4;"1959-12-08";15;0;7.58
198082;"2012-09-09";"2012-10-15";"l";99.9;4;"1960-03-08";8;1;18.98
313686;"2012-12-30";"2013-01-01";"L";59.9;4;"1968-03-13";10;0;11.38
63050;"2012-05-21";"2012-07-19";"m";59.9;4;"1955-01-14";1;0;11.38
39330;"2012-05-01";"2012-05-03";"l";39.9;4;"1965-02-02";2;1;7.58
333286;"2013-01-11";"2013-01-15";"XXL";69.9;4;"1951-10-22";10;0;13.28
388508;"2013-02-13";"2013-02-15";"XL";119.9;4;"1966-08-26";10;1;22.78
183966;"2012-08-27";"2012-08-28";"xxl";49.9;4;"1972-09-23";7;0;9.48
390699;"2013-02-15";"2013-02-25";"L";26.9;4;"1955-06-23";7;0;5.11
395769;"2013-02-19";"2013-02-21";"M";49.9;4;"1943-03-24";10;1;9.48
419040;"2013-03-03";"2013-03-06";"XL";69.9;4;"1950-01-17";16;1;13.28
210711;"2012-09-17";"2012-09-18";"xxl";21.9;4;"1968-08-15";2;1;4.16
46357;"2012-05-07";"2012-05-09";"m";59.9;4;"1956-09-16";1;0;11.38
426753;"2013-03-05";"2013-03-12";"L";69.9;4;"1948-10-28";11;0;13.28
139829;"2012-07-21";"2012-07-24";"l";49.9;4;"1950-08-11";1;0;9.48
148735;"2012-08-02";"2012-08-03";"l";119.9;4;"1959-08-26";2;0;22.78
398115;"2013-02-21";"?";"L";24.9;4;"1961-02-11";7;0;4.73
299098;"2012-12-11";"2012-12-12";"M";209;4;"1958-06-20";4;1;39.71
333106;"2013-01-12";"2013-01-14";"l";79.9;4;"1962-08-14";6;1;15.18
325817;"2013-01-09";"2013-01-11";"S";29.9;4;"1962-09-10";1;1;5.68
106900;"2012-06-27";"2012-06-28";"s";19.9;4;"1950-12-25";2;0;3.78
310629;"2012-12-26";"2013-01-01";"M";29.9;4;"1966-10-30";4;1;5.68
244663;"2012-10-10";"2012-10-15";"m";24.9;4;"1962-12-31";10;1;4.73
295523;"2012-12-06";"2012-12-07";"XL";299.95;4;"1974-10-12";10;0;56.99
396605;"2013-02-20";"2013-03-25";"L";79.95;4;"1984-06-05";8;1;15.19
249242;"2012-10-14";"2012-10-16";"xxl";59.9;4;"1955-06-08";10;1;11.38
39958;"2012-05-01";"2012-05-18";"xl";69.9;4;"1960-03-27";10;0;13.28
232434;"2012-09-28";"2012-10-08";"xl";69.9;4;"1970-01-25";10;1;13.28
304892;"2012-12-17";"2012-12-20";"XXL";49.9;3;"1962-12-26";10;1;9.48
439858;"2013-03-10";"2013-03-13";"L";89.9;4;"1960-05-14";4;1;17.08
23257;"2012-04-18";"2012-04-24";"m";59.9;3;"1967-06-11";13;1;11.38
398949;"2013-02-22";"2013-03-06";"XL";69.9;3;"1971-05-13";13;0;13.28
42605;"2012-05-04";"2012-05-07";"xxl";16.9;4;"1970-04-23";2;1;3.21
131795;"2012-07-11";"2012-07-16";"s";39.9;4;"1974-12-10";15;0;7.58
411898;"2013-03-01";"2013-03-05";"XL";49.9;4;"1965-04-04";10;0;9.48
441973;"2013-03-11";"2013-03-13";"XXL";39.9;4;"1942-02-25";10;1;7.58
39963;"2012-05-01";"2012-05-04";"l";89.9;4;"1966-02-10";8;1;17.08
283374;"2012-11-18";"2012-11-20";"L";59.9;3;"1956-11-25";11;1;11.38
20786;"2012-04-16";"2012-04-18";"m";29.9;4;"1970-01-12";7;0;5.68
480778;"2013-03-31";"2013-04-09";"S";19.9;4;"1951-06-06";1;0;3.78
86556;"2012-06-09";"2012-06-13";"m";39.9;4;"1958-05-18";8;0;7.58
289104;"2012-11-26";"2012-12-03";"XL";39.9;4;"1980-08-07";1;0;7.58
32036;"2012-04-24";"2012-04-30";"xxl";21.9;4;"1978-05-15";8;1;4.16
218698;"2012-09-19";"2012-09-20";"xxl";24.9;4;"?";10;1;4.73
280893;"2012-11-15";"2012-11-16";"l";59.9;4;"1973-06-16";15;1;11.38
273941;"2012-11-05";"2012-11-07";"l";26.9;4;"1964-02-24";11;0;5.11
123193;"2012-07-02";"2012-07-18";"l";19.9;4;"?";10;0;3.78
77001;"2012-06-01";"2012-06-04";"l";9.9;4;"1950-04-07";5;0;1.88
359924;"2013-01-22";"2013-01-23";"L";29.9;4;"1962-06-12";10;0;5.68
95223;"2012-06-18";"2012-06-21";"xl";69.9;4;"?";2;0;13.28
298851;"2012-12-11";"2012-12-13";"XL";21.9;4;"1951-09-21";8;1;4.16
439696;"2013-03-10";"2013-03-13";"M";16.9;2;"?";2;0;3.21
95569;"2012-06-19";"2012-06-20";"l";69.9;4;"1966-05-16";11;0;13.28
405353;"2013-02-26";"2013-03-14";"L";24.9;3;"1964-11-13";4;1;4.73
150637;"2012-08-03";"2012-08-07";"l";279.9;4;"1970-12-02";4;0;53.18
86748;"2012-06-10";"?";"m";29.9;4;"1965-08-03";12;0;5.68
262350;"2012-10-23";"?";"l";99.9;4;"1964-06-17";2;0;18.98
84925;"2012-06-08";"2012-06-12";"l";12.9;4;"1962-07-18";10;1;2.45
104573;"2012-06-27";"2012-06-28";"xxl";19.9;4;"1954-05-30";1;1;3.78
458980;"2013-03-19";"2013-06-14";"S";89.9;4;"1964-11-08";10;1;17.08
88819;"2012-06-12";"2012-06-13";"xl";39.9;4;"1966-12-14";10;1;7.58
465320;"2013-03-22";"2013-04-11";"XL";24.9;4;"1961-09-08";7;0;4.73
447168;"2013-03-14";"2013-04-17";"xl";89.9;4;"1968-01-09";11;1;17.08
101559;"2012-06-25";"2012-07-06";"xl";39.9;3;"1953-01-02";2;0;7.58
176556;"2012-08-21";"2012-08-22";"xxl";49.9;4;"1955-03-09";8;1;9.48
46610;"2012-05-08";"2012-05-09";"m";69.9;4;"1961-03-08";10;1;13.28
420073;"2013-03-03";"2013-03-29";"L";69.9;4;"1967-09-13";1;1;13.28
476009;"2013-03-28";"2013-04-04";"XXL";64.9;4;"1965-10-19";10;1;12.33
291509;"2012-11-30";"?";"L";21.9;4;"1960-09-30";4;0;4.16
300923;"2012-12-14";"2012-12-17";"XL";26.9;4;"1969-04-18";10;1;5.11
348142;"2013-01-16";"2013-01-18";"XL";69.9;4;"1967-09-13";8;1;13.28
292434;"2012-12-02";"2012-12-05";"XXL";59.9;4;"1961-05-06";15;0;11.38
76199;"2012-06-01";"2012-06-04";"m";59.9;4;"1955-08-17";8;1;11.38
268569;"2012-10-30";"2012-12-03";"l";21.9;4;"1900-11-19";8;0;4.16
251556;"2012-10-16";"2012-12-10";"m";149.9;4;"1953-06-04";10;1;28.48
442452;"2013-03-11";"2013-04-04";"L";29.9;4;"1950-09-27";11;0;5.68
226403;"2012-09-23";"2012-09-25";"xxl";39.9;4;"1951-04-13";10;0;7.58
211339;"2012-09-15";"2012-09-28";"xl";79.9;4;"?";1;1;15.18
37505;"2012-04-28";"2012-05-02";"xxl";34.9;4;"1961-12-25";10;1;6.63
445772;"2013-03-13";"2013-06-03";"L";89.9;4;"1963-12-06";10;0;17.08
152791;"2012-08-05";"2012-08-07";"l";24.9;3;"1952-12-13";4;0;4.73
205347;"2012-09-14";"2012-09-17";"l";79.9;4;"1963-06-03";11;1;15.18
195768;"2012-09-06";"2012-09-11";"m";99.9;4;"1971-01-01";1;1;18.98
345257;"2013-01-15";"2013-01-18";"XXL";23.9;4;"1959-08-29";2;0;4.54
301642;"2012-12-15";"2012-12-17";"L";59.9;4;"1968-09-18";14;1;11.38
70771;"2012-05-27";"2012-05-29";"m";69.9;4;"1958-12-17";8;0;13.28
167680;"2012-08-13";"2012-09-06";"s";279.9;4;"1974-03-02";15;1;53.18
289157;"2012-11-26";"2012-11-28";"S";59.9;4;"1971-03-04";8;1;11.38
373736;"2013-02-01";"2013-02-05";"l";49.9;4;"1951-03-12";10;1;9.48
427631;"2013-03-05";"2013-06-21";"xxl";99.9;4;"1948-03-27";10;1;18.98
364492;"2013-01-26";"2013-05-06";"xl";59.9;4;"1959-07-14";8;1;11.38
217379;"2012-09-18";"2012-09-19";"m";149.9;4;"1957-07-19";10;1;28.48
9836;"2012-04-08";"2012-04-10";"l";39.9;4;"1966-03-03";8;1;7.58
433922;"2013-03-07";"2013-03-12";"L";19.9;4;"1980-03-08";6;0;3.78
59644;"2012-05-19";"2012-05-23";"m";69.9;4;"?";2;1;13.28
476464;"2013-03-28";"2013-04-29";"XL";69.9;4;"1959-11-26";2;1;13.28
31484;"2012-04-24";"2012-04-30";"xxl";49.9;4;"1974-04-07";13;0;9.48
402951;"2013-02-24";"2013-02-26";"L";79.9;4;"1957-11-04";15;1;15.18
174730;"2012-08-20";"2012-08-21";"xxl";26.9;4;"1972-08-23";10;1;5.11
199514;"2012-09-10";"2012-09-13";"m";49.9;4;"1967-03-02";10;0;9.48
463099;"2013-03-21";"2013-04-18";"M";29.9;4;"1967-05-18";13;0;5.68
272958;"2012-11-03";"2012-11-19";"xl";129.9;4;"1968-08-19";3;0;24.68
319986;"2013-01-05";"2013-01-11";"M";89.9;4;"1963-01-21";8;1;17.08
162302;"2012-08-09";"2012-08-13";"m";29.9;4;"1962-01-03";10;0;5.68
49685;"2012-05-11";"2012-05-14";"l";79.9;4;"1967-02-13";2;1;15.18
471331;"2013-03-26";"2013-07-01";"XL";119.9;4;"1961-05-27";1;1;22.78
335796;"2013-01-12";"2013-01-15";"L";59.9;4;"?";16;0;11.38
807;"2012-04-03";"2012-04-05";"l";44.9;4;"1976-08-27";2;0;8.53
179645;"2012-08-24";"2012-10-30";"xxl";79.9;4;"1960-10-20";1;1;15.18
269589;"2012-10-31";"2012-11-02";"l";49.9;4;"1975-01-24";4;1;9.48
282068;"2012-11-17";"2012-11-19";"l";26.9;4;"1968-09-18";14;1;5.11
275841;"2012-11-07";"?";"L";39.9;4;"1954-12-15";1;0;7.58
279087;"2012-11-12";"2012-11-14";"L";69.9;3;"1966-10-09";9;1;13.28
297841;"2012-12-09";"2012-12-14";"L";19.9;4;"1961-04-11";10;0;3.78
30600;"2012-04-23";"2012-04-30";"l";79.9;4;"1969-05-24";2;1;15.18
29130;"2012-04-23";"2012-04-27";"xxl";79.9;4;"1960-04-12";6;1;15.18
432672;"2013-03-07";"2013-03-07";"xl";59.9;4;"1972-01-19";10;1;11.38
298356;"2012-12-10";"2012-12-12";"S";39.9;4;"1969-12-17";11;1;7.58
402050;"2013-02-24";"2013-02-27";"XL";34.9;4;"1959-05-01";13;1;6.63
292546;"2012-12-02";"2012-12-17";"M";59.9;4;"1977-06-30";8;1;11.38
164055;"2012-08-11";"2012-08-13";"xxl";26.9;4;"1960-08-26";10;0;5.11
432070;"2013-03-06";"2013-04-04";"L";19.9;4;"1976-08-06";2;1;3.78
33609;"2012-04-26";"2012-04-30";"xxl";21.9;4;"1956-04-19";10;0;4.16
347810;"2013-01-16";"2013-01-18";"L";34.9;4;"1967-02-20";8;1;6.63
26549;"2012-04-20";"2012-04-25";"l";69.9;4;"1972-05-07";13;0;13.28
420129;"2013-03-03";"2013-03-06";"XL";79.9;4;"?";1;0;15.18
401085;"2013-02-23";"2013-05-10";"XXL";99.9;4;"1955-12-06";10;1;18.98
78543;"2012-06-02";"2012-06-06";"l";39.9;4;"1970-07-12";10;1;7.58
397872;"2013-02-21";"2013-03-15";"XL";89.9;4;"1946-09-07";10;0;17.08
225312;"2012-09-23";"2012-09-26";"l";49.9;4;"1956-08-30";10;1;9.48
121602;"2012-07-01";"2012-07-03";"xxl";14.9;4;"1953-11-25";10;1;2.83
293353;"2012-12-03";"?";"XL";49.9;4;"1964-02-11";11;0;9.48
341419;"2013-01-14";"2013-01-15";"XL";79.9;4;"1955-09-28";2;1;15.18
309127;"2012-12-24";"2013-01-02";"M";6.9;4;"1965-11-07";10;1;1.31
337147;"2013-01-12";"2013-01-21";"M";49.9;4;"1955-12-24";10;1;9.48
116564;"2012-06-29";"2012-07-17";"s";39.9;4;"1964-12-28";8;0;7.58
456858;"2013-03-18";"2013-03-27";"M";34.9;4;"1948-07-31";2;0;6.63
446870;"2013-03-13";"2013-03-21";"M";44.9;4;"1971-04-13";1;1;8.53
347741;"2013-01-16";"2013-01-18";"L";59.9;4;"1953-11-24";1;1;11.38
131508;"2012-07-10";"2012-07-18";"xl";49.9;4;"1977-12-17";13;0;9.48
465841;"2013-03-23";"2013-04-09";"S";39.9;4;"1966-08-17";8;1;7.58
25815;"2012-04-20";"2012-04-25";"m";29.9;4;"1956-02-26";1;0;5.68
304923;"2012-12-17";"2012-12-19";"L";21.9;4;"1963-10-08";8;0;4.16
330514;"2013-01-11";"2013-02-27";"XL";69.9;4;"1900-11-19";2;1;13.28
379287;"2013-02-06";"2013-03-22";"XXL";119.9;4;"1961-05-05";2;0;22.78
367928;"2013-01-27";"2013-01-29";"M";59.9;4;"1968-09-22";8;1;11.38
409378;"2013-02-28";"2013-04-09";"XL";26.9;4;"?";10;1;5.11
403151;"2013-02-24";"?";"XL";99.9;4;"1966-10-09";10;0;18.98
234922;"2012-10-01";"2012-10-16";"l";59.9;4;"1966-12-16";7;0;11.38
79707;"2012-06-03";"2012-06-15";"xl";21.9;4;"1959-11-18";10;0;4.16
470133;"2013-03-25";"2013-05-28";"XL";69.9;4;"1955-09-11";7;0;13.28
199543;"2012-09-10";"2012-09-12";"xl";29.9;4;"1967-02-22";10;0;5.68
376508;"2013-02-03";"2013-02-05";"M";16.9;4;"1946-08-07";5;0;3.21
44603;"2012-05-06";"?";"xxl";79.9;4;"1980-10-13";6;0;15.18
431790;"2013-03-06";"2013-03-11";"M";49.9;4;"1958-10-01";1;1;9.48
391384;"2013-02-16";"2013-04-25";"XXL";89.9;4;"1959-07-23";10;1;17.08
319491;"2013-01-05";"2013-01-08";"L";69.9;4;"1965-07-05";8;1;13.28
322234;"2013-01-07";"2013-01-09";"XL";21.9;4;"1955-09-30";3;1;4.16
434529;"2013-03-08";"2013-03-20";"L";69.9;4;"1976-07-10";10;1;13.28
399496;"2013-02-22";"1990-12-31";"XL";59.9;3;"1986-02-25";6;0;11.38
251336;"2012-10-16";"2012-10-25";"m";39.9;4;"1968-10-17";2;0;7.58
360101;"2013-01-22";"2013-01-25";"S";24.9;4;"?";1;1;4.73
382830;"2013-02-09";"?";"XL";29.9;4;"1963-12-24";2;0;5.68
132041;"2012-07-10";"2012-07-16";"xxl";39.9;4;"1969-02-18";10;1;7.58
354067;"2013-01-19";"2013-01-22";"M";39.9;4;"1949-09-22";6;1;7.58
291016;"2012-11-29";"1990-12-31";"xl";59.9;4;"1978-07-18";10;0;11.38
430203;"2013-03-06";"?";"M";24.9;4;"1964-01-21";1;0;4.73
13625;"2012-04-10";"2012-04-14";"xl";16.9;4;"1966-07-21";15;0;3.21
339577;"2013-01-13";"2013-01-15";"S";59.9;4;"1948-02-02";14;1;11.38
344837;"2013-01-15";"2013-01-16";"XL";119.9;4;"1962-11-17";10;0;22.78
290892;"2012-11-29";"2012-11-30";"M";34.95;4;"1975-01-17";4;0;6.64
406024;"2013-02-26";"?";"L";119;4;"1984-07-08";1;0;22.61
142921;"2012-07-26";"2012-07-30";"xxl";39.9;4;"1969-08-20";10;1;7.58
87692;"2012-06-11";"2012-06-13";"m";59.9;4;"?";3;1;11.38
78512;"2012-06-02";"2012-06-06";"l";69.9;4;"1959-04-04";2;1;13.28
7957;"2012-04-07";"2012-05-02";"m";79.9;4;"1962-03-01";7;1;15.18
55099;"2012-05-16";"2012-05-17";"l";29.9;4;"1968-05-11";2;1;5.68
31122;"2012-04-23";"2012-04-27";"m";49.9;4;"1961-06-02";10;0;9.48
393310;"2013-02-17";"2013-03-01";"M";129.9;4;"1966-05-30";1;0;24.68
63040;"2012-05-21";"2012-05-24";"m";59.9;4;"1955-01-14";1;0;11.38
43792;"2012-05-05";"2012-05-08";"m";59.9;4;"1955-01-14";1;1;11.38
430658;"2013-03-06";"2013-05-06";"M";29.9;4;"1971-01-09";15;1;5.68
362421;"2013-01-23";"?";"S";59.9;4;"1970-02-27";7;0;11.38
252578;"2012-10-17";"2012-10-22";"xxl";29.9;4;"1960-01-16";7;1;5.68
134105;"2012-07-13";"2012-07-17";"xl";29.9;4;"1962-04-29";8;0;5.68
52021;"2012-05-14";"2012-05-16";"m";69.9;4;"1959-10-03";8;1;13.28
411510;"2013-02-28";"2013-03-04";"XL";89.9;4;"1964-03-06";10;1;17.08
352441;"2013-01-18";"2013-01-21";"L";34.9;4;"1963-05-25";8;0;6.63
393209;"2013-02-17";"2013-04-15";"S";34.9;4;"1969-06-20";14;1;6.63
7151;"2012-04-07";"2012-04-10";"xxl";89.9;4;"?";3;1;17.08
122590;"2012-07-01";"2012-07-03";"xl";19.9;4;"1963-04-28";2;1;3.78
199793;"2012-09-11";"2012-09-12";"xl";79.9;4;"1972-04-23";11;0;15.18
162011;"2012-08-09";"2012-08-20";"xxl";79.9;4;"1970-10-12";8;1;15.18
419833;"2013-03-03";"2013-03-06";"XL";79.9;4;"1964-10-07";2;1;15.18
80899;"2012-06-04";"2012-06-07";"l";49.9;4;"1971-11-06";10;1;9.48
179803;"2012-08-24";"2012-08-27";"l";21.9;4;"1953-04-05";15;1;4.16
13455;"2012-04-10";"2012-04-13";"xl";79.9;4;"1962-07-03";1;1;15.18
435422;"2013-03-08";"2013-03-12";"M";79.9;4;"?";11;0;15.18
409090;"2013-02-28";"2013-03-01";"m";59.9;4;"1967-08-20";14;1;11.38
461414;"2013-03-20";"2013-06-18";"XXL";89.9;4;"1953-03-08";5;1;17.08
313446;"2012-12-29";"2013-01-01";"L";29.9;4;"1958-09-15";6;0;5.68
58070;"2012-05-18";"2012-05-21";"m";119.9;4;"1949-11-03";8;1;22.78
444546;"2013-03-12";"2013-06-04";"XXL";34.9;4;"1968-12-06";1;1;6.63
59439;"2012-05-19";"2012-05-22";"xxl";21.9;4;"1966-12-11";2;1;4.16
282292;"2012-11-17";"2012-11-29";"M";39.9;4;"1969-08-06";2;0;7.58
83260;"2012-06-06";"2012-06-12";"xxl";69.9;4;"1960-08-02";15;1;13.28
472478;"2013-03-26";"2013-06-21";"XXL";99.9;4;"1961-04-16";11;1;18.98
348457;"2013-01-17";"2013-01-21";"XL";39.9;4;"1966-07-15";8;0;7.58
123212;"2012-07-02";"2012-07-03";"xxl";44.9;4;"1963-06-24";3;1;8.53
390152;"2013-02-15";"2013-04-15";"L";79.9;4;"1970-05-03";14;1;15.18
